STN	YYYYMMDD	FF
321	20181127	50
321	20181127	50
321	20181127	70
321	20181127	80
321	20181127	90
321	20181127	100
321	20181127	100
321	20181127	110
321	20181127	120
321	20181127	130
321	20181127	130
321	20181127	130
321	20181127	140
321	20181127	150
321	20181128	140
321	20181128	140
321	20181128	130
321	20181128	120
321	20181128	120
321	20181128	120
321	20181128	130
321	20181128	120
321	20181128	130
321	20181128	130
321	20181128	140
321	20181128	140
321	20181128	130
321	20181128	130
321	20181128	140
321	20181128	140
321	20181128	140
321	20181128	130
321	20181128	120
321	20181128	140
321	20181128	130
321	20181128	130
321	20181128	120
321	20181128	120
321	20181129	130
321	20181129	120
321	20181129	110
321	20181129	130
321	20181129	130
321	20181129	120
321	20181129	130
321	20181129	140
321	20181129	140
321	20181129	140
321	20181129	150
321	20181129	150
321	20181129	150
321	20181129	140
321	20181129	130
321	20181129	130
321	20181129	130
321	20181129	120
321	20181129	110
321	20181129	110
321	20181129	110
321	20181129	120
321	20181129	130
321	20181129	100
321	20181130	110
321	20181130	110
321	20181130	100
321	20181130	90
321	20181130	120
321	20181130	130
321	20181130	130
321	20181130	120
321	20181130	130
321	20181130	120
321	20181130	120
321	20181130	100
321	20181130	100
321	20181130	90
321	20181130	90
321	20181130	80
321	20181130	80
321	20181130	90
321	20181130	80
321	20181130	90
321	20181130	80
321	20181130	80
321	20181130	100
321	20181130	80
321	20181201	70
321	20181201	90
321	20181201	80
321	20181201	90
321	20181201	90
321	20181201	100
321	20181201	100
321	20181201	100
321	20181201	110
321	20181201	120
321	20181201	120
321	20181201	140
321	20181201	120
321	20181201	140
321	20181201	150
321	20181201	150
321	20181201	150
321	20181201	140
321	20181201	130
321	20181201	140
321	20181201	130
321	20181201	130
321	20181201	120
321	20181201	120
321	20181202	90
321	20181202	80
321	20181202	100
321	20181202	90
321	20181202	100
321	20181202	120
321	20181202	120
321	20181202	130
321	20181202	120
321	20181202	100
321	20181202	90
321	20181202	110
321	20181202	130
321	20181202	120
321	20181202	120
321	20181202	110
321	20181202	100
321	20181202	110
321	20181202	120
321	20181202	110
321	20181202	120
321	20181202	110
321	20181202	130
321	20181202	120
321	20181203	130
321	20181203	140
321	20181203	110
321	20181203	130
321	20181203	130
321	20181203	100
321	20181203	110
321	20181203	120
321	20181203	110
321	20181203	100
321	20181203	90
321	20181203	110
321	20181203	110
321	20181203	130
321	20181203	130
321	20181203	100
321	20181203	90
321	20181203	100
321	20181203	130
321	20181203	120
321	20181203	100
321	20181203	90
321	20181203	90
321	20181203	90
321	20181204	90
321	20181204	80
321	20181204	90
321	20181204	80
321	20181204	70
321	20181204	80
321	20181204	70
321	20181204	30
321	20181204	30
321	20181204	40
321	20181204	20
321	20181204	20
321	20181204	10
321	20181204	20
321	20181204	20
321	20181204	20
321	20181204	30
321	20181204	40
321	20181204	40
321	20181204	60
321	20181204	60
321	20181204	60
321	20181204	60
321	20181204	70
321	20181205	80
321	20181205	70
321	20181205	70
321	20181205	70
321	20181205	80
321	20181205	80
321	20181205	80
321	20181205	80
321	20181205	90
321	20181205	100
321	20181205	110
321	20181205	110
321	20181205	100
321	20181205	100
321	20181205	100
321	20181205	100
321	20181205	100
321	20181205	100
321	20181205	100
321	20181205	100
321	20181205	100
321	20181205	90
321	20181205	90
321	20181205	90
321	20181206	90
321	20181206	80
321	20181206	60
321	20181206	70
321	20181206	80
321	20181206	70
321	20181206	50
321	20181206	70
321	20181206	60
321	20181206	70
321	20181206	90
321	20181206	90
321	20181206	90
321	20181206	100
321	20181206	120
321	20181206	110
321	20181206	120
321	20181206	130
321	20181206	140
321	20181206	130
321	20181206	130
321	20181206	130
321	20181206	120
321	20181206	130
321	20181207	130
321	20181207	140
321	20181207	130
321	20181207	140
321	20181207	140
321	20181207	140
321	20181207	140
321	20181207	150
321	20181207	150
321	20181207	150
321	20181207	150
321	20181207	130
321	20181207	150
321	20181207	150
321	20181207	120
321	20181207	120
321	20181207	140
321	20181207	150
321	20181207	160
321	20181207	160
321	20181207	150
321	20181207	150
321	20181207	130
321	20181207	140
321	20181208	150
321	20181208	140
321	20181208	150
321	20181208	150
321	20181208	150
321	20181208	170
321	20181208	170
321	20181208	160
321	20181208	160
321	20181208	160
321	20181208	160
321	20181208	150
321	20181208	140
321	20181208	150
321	20181208	160
321	20181208	130
321	20181208	160
321	20181208	150
321	20181208	140
321	20181208	160
321	20181208	160
321	20181208	190
321	20181208	150
321	20181208	160
321	20181209	170
321	20181209	180
321	20181209	180
321	20181209	180
321	20181209	170
321	20181209	150
321	20181209	160
321	20181209	150
321	20181209	140
321	20181209	140
321	20181209	130
321	20181209	140
321	20181209	140
321	20181209	140
321	20181209	150
321	20181209	140
321	20181209	130
321	20181209	150
321	20181209	130
321	20181209	130
321	20181209	130
321	20181209	130
321	20181209	110
321	20181209	110
321	20181210	110
321	20181210	110
321	20181210	100
321	20181210	100
321	20181210	100
321	20181210	100
321	20181210	110
321	20181210	110
321	20181210	110
321	20181210	110
321	20181210	100
321	20181210	120
321	20181210	100
321	20181210	100
321	20181210	110
321	20181210	90
321	20181210	110
321	20181210	110
321	20181210	100
321	20181210	80
321	20181210	80
321	20181210	90
321	20181210	80
321	20181210	80
321	20181211	60
321	20181211	60
321	20181211	60
321	20181211	70
321	20181211	70
321	20181211	70
321	20181211	50
321	20181211	50
321	20181211	40
321	20181211	30
321	20181211	40
321	20181211	NaN
321	20181211	NaN
321	20181211	NaN
321	20181211	NaN
321	20181211	NaN
321	20181211	NaN
321	20181211	NaN
321	20181211	NaN
321	20181211	NaN
321	20181211	NaN
321	20181211	NaN
321	20181211	NaN
321	20181211	NaN
321	20181212	NaN
321	20181212	NaN
321	20181212	NaN
321	20181212	NaN
321	20181212	NaN
321	20181212	NaN
321	20181212	NaN
321	20181212	NaN
321	20181212	NaN
321	20181212	NaN
321	20181212	NaN
321	20181212	50
321	20181212	50
321	20181212	60
321	20181212	60
321	20181212	60
321	20181212	80
321	20181212	90
321	20181212	90
321	20181212	100
321	20181212	100
321	20181212	100
321	20181212	120
321	20181212	110
321	20181213	110
321	20181213	110
321	20181213	100
321	20181213	90
321	20181213	90
321	20181213	90
321	20181213	100
321	20181213	110
321	20181213	100
321	20181213	100
321	20181213	100
321	20181213	90
321	20181213	90
321	20181213	90
321	20181213	100
321	20181213	100
321	20181213	110
321	20181213	100
321	20181213	90
321	20181213	100
321	20181213	90
321	20181213	90
321	20181213	90
321	20181213	80
321	20181214	80
321	20181214	60
321	20181214	70
321	20181214	60
321	20181214	60
321	20181214	60
321	20181214	60
321	20181214	60
321	20181214	60
321	20181214	70
321	20181214	60
321	20181214	60
321	20181214	60
321	20181214	50
321	20181214	40
321	20181214	60
321	20181214	50
321	20181214	60
321	20181214	70
321	20181214	70
321	20181214	70
321	20181214	60
321	20181214	50
321	20181214	50
321	20181215	60
321	20181215	60
321	20181215	60
321	20181215	70
321	20181215	80
321	20181215	90
321	20181215	70
321	20181215	90
321	20181215	90
321	20181215	100
321	20181215	110
321	20181215	110
321	20181215	120
321	20181215	130
321	20181215	130
321	20181215	140
321	20181215	150
321	20181215	160
321	20181215	160
321	20181215	160
321	20181215	160
321	20181215	160
321	20181215	160
321	20181215	140
321	20181216	140
321	20181216	130
321	20181216	110
321	20181216	100
321	20181216	100
321	20181216	100
321	20181216	110
321	20181216	90
321	20181216	80
321	20181216	70
321	20181216	60
321	20181216	70
321	20181216	70
321	20181216	60
321	20181216	70
321	20181216	80
321	20181216	90
321	20181216	70
321	20181216	80
321	20181216	90
321	20181216	100
321	20181216	100
321	20181216	110
321	20181216	110
321	20181217	100
321	20181217	100
321	20181217	100
321	20181217	100
321	20181217	110
321	20181217	110
321	20181217	120
321	20181217	110
321	20181217	110
321	20181217	100
321	20181217	100
321	20181217	90
321	20181217	80
321	20181217	90
321	20181217	60
321	20181217	70
321	20181217	60
321	20181217	80
321	20181217	60
321	20181217	70
321	20181217	80
321	20181217	100
321	20181217	90
321	20181217	100
321	20181218	90
321	20181218	100
321	20181218	90
321	20181218	90
321	20181218	90
321	20181218	110
321	20181218	110
321	20181218	110
321	20181218	120
321	20181218	130
321	20181218	130
321	20181218	120
321	20181218	120
321	20181218	110
321	20181218	120
321	20181218	130
321	20181218	130
321	20181218	130
321	20181218	130
321	20181218	130
321	20181218	120
321	20181218	120
321	20181218	130
321	20181218	130
321	20181219	140
321	20181219	140
321	20181219	120
321	20181219	100
321	20181219	90
321	20181219	90
321	20181219	100
321	20181219	120
321	20181219	110
321	20181219	110
321	20181219	130
321	20181219	130
321	20181219	120
321	20181219	120
321	20181219	110
321	20181219	100
321	20181219	80
321	20181219	80
321	20181219	100
321	20181219	100
321	20181219	60
321	20181219	40
321	20181219	110
321	20181219	110
321	20181220	110
321	20181220	110
321	20181220	110
321	20181220	100
321	20181220	100
321	20181220	110
321	20181220	110
321	20181220	120
321	20181220	120
321	20181220	130
321	20181220	130
321	20181220	110
321	20181220	110
321	20181220	110
321	20181220	110
321	20181220	110
321	20181220	100
321	20181220	100
321	20181220	100
321	20181220	110
321	20181220	120
321	20181220	110
321	20181220	120
321	20181220	120
321	20181221	90
321	20181221	140
321	20181221	120
321	20181221	130
321	20181221	130
321	20181221	120
321	20181221	110
321	20181221	120
321	20181221	140
321	20181221	140
321	20181221	140
321	20181221	140
321	20181221	130
321	20181221	140
321	20181221	140
321	20181221	140
321	20181221	150
321	20181221	150
321	20181221	90
321	20181221	90
321	20181221	90
321	20181221	90
321	20181221	120
321	20181221	120
321	20181222	120
321	20181222	130
321	20181222	120
321	20181222	140
321	20181222	130
321	20181222	120
321	20181222	130
321	20181222	120
321	20181222	120
321	20181222	120
321	20181222	130
321	20181222	120
321	20181222	110
321	20181222	110
321	20181222	100
321	20181222	100
321	20181222	110
321	20181222	100
321	20181222	100
321	20181222	110
321	20181222	90
321	20181222	90
321	20181222	90
321	20181222	90
321	20181223	80
321	20181223	70
321	20181223	70
321	20181223	70
321	20181223	60
321	20181223	60
321	20181223	70
321	20181223	50
321	20181223	40
321	20181223	60
321	20181223	70
321	20181223	80
321	20181223	70
321	20181223	50
321	20181223	40
321	20181223	20
321	20181223	60
321	20181223	80
321	20181223	100
321	20181223	80
321	20181223	90
321	20181223	80
321	20181223	100
321	20181223	80
321	20181224	90
321	20181224	90
321	20181224	80
321	20181224	70
321	20181224	80
321	20181224	70
321	20181224	60
321	20181224	70
321	20181224	50
321	20181224	50
321	20181224	20
321	20181224	20
321	20181224	30
321	20181224	30
321	20181224	40
321	20181224	20
321	20181224	10
321	20181224	30
321	20181224	20
321	20181224	20
321	20181224	20
321	20181224	30
321	20181224	30
321	20181224	30
321	20181225	40
321	20181225	60
321	20181225	60
321	20181225	60
321	20181225	70
321	20181225	60
321	20181225	80
321	20181225	70
321	20181225	50
321	20181225	40
321	20181225	60
321	20181225	70
321	20181225	60
321	20181225	70
321	20181225	70
321	20181225	70
321	20181225	60
321	20181225	60
321	20181225	50
321	20181225	50
321	20181225	70
321	20181225	70
321	20181225	70
321	20181225	70
321	20181226	80
321	20181226	70
321	20181226	60
321	20181226	50
321	20181226	50
321	20181226	40
321	20181226	30
321	20181226	60
321	20181226	70
321	20181226	70
321	20181226	60
321	20181226	70
321	20181226	70
321	20181226	70
321	20181226	70
321	20181226	70
321	20181226	70
321	20181226	70
321	20181226	60
321	20181226	50
321	20181226	50
321	20181226	50
321	20181226	60
321	20181226	40
321	20181227	40
321	20181227	40
321	20181227	40
321	20181227	40
321	20181227	30
321	20181227	30
321	20181227	30
321	20181227	40
321	20181227	50
321	20181227	40
321	20181227	40
321	20181227	30
321	20181227	20
321	20181227	10
321	20181227	10
321	20181227	10
321	20181227	10
321	20181227	10
321	20181227	30
321	20181227	40
321	20181227	40
321	20181227	20
321	20181227	20
321	20181227	30
321	20181228	20
321	20181228	30
321	20181228	40
321	20181228	40
321	20181228	30
321	20181228	20
321	20181228	30
321	20181228	30
321	20181228	20
321	20181228	40
321	20181228	30
321	20181228	40
321	20181228	50
321	20181228	60
321	20181228	50
321	20181228	70
321	20181228	60
321	20181228	50
321	20181228	70
321	20181228	60
321	20181228	50
321	20181228	50
321	20181228	50
321	20181228	60
321	20181229	50
321	20181229	60
321	20181229	50
321	20181229	60
321	20181229	70
321	20181229	80
321	20181229	90
321	20181229	90
321	20181229	120
321	20181229	120
321	20181229	130
321	20181229	120
321	20181229	100
321	20181229	90
321	20181229	110
321	20181229	100
321	20181229	110
321	20181229	110
321	20181229	100
321	20181229	110
321	20181229	110
321	20181229	100
321	20181229	100
321	20181229	100
321	20181230	90
321	20181230	70
321	20181230	50
321	20181230	50
321	20181230	30
321	20181230	30
321	20181230	50
321	20181230	60
321	20181230	60
321	20181230	80
321	20181230	70
321	20181230	70
321	20181230	90
321	20181230	70
321	20181230	70
321	20181230	70
321	20181230	60
321	20181230	60
321	20181230	50
321	20181230	60
321	20181230	60
321	20181230	70
321	20181230	60
321	20181230	70
321	20181231	70
321	20181231	70
321	20181231	70
321	20181231	80
321	20181231	70
321	20181231	70
321	20181231	70
321	20181231	70
321	20181231	50
321	20181231	50
321	20181231	50
321	20181231	50
321	20181231	70
321	20181231	60
321	20181231	50
321	20181231	50
321	20181231	50
321	20181231	70
321	20181231	70
321	20181231	80
321	20181231	80
321	20181231	90
321	20181231	90
321	20181231	100
321	20190101	90
321	20190101	90
321	20190101	100
321	20190101	100
321	20190101	110
321	20190101	110
321	20190101	90
321	20190101	110
321	20190101	100
321	20190101	110
321	20190101	90
321	20190101	80
321	20190101	90
321	20190101	110
321	20190101	110
321	20190101	120
321	20190101	140
321	20190101	130
321	20190101	120
321	20190101	120
321	20190101	120
321	20190101	140
321	20190101	120
321	20190101	120
321	20190102	120
321	20190102	110
321	20190102	130
321	20190102	120
321	20190102	110
321	20190102	110
321	20190102	120
321	20190102	110
321	20190102	90
321	20190102	110
321	20190102	100
321	20190102	70
321	20190102	100
321	20190102	90
321	20190102	60
321	20190102	80
321	20190102	70
321	20190102	90
321	20190102	80
321	20190102	50
321	20190102	80
321	20190102	70
321	20190102	80
321	20190102	60
321	20190103	80
321	20190103	70
321	20190103	60
321	20190103	70
321	20190103	60
321	20190103	60
321	20190103	70
321	20190103	60
321	20190103	70
321	20190103	70
321	20190103	60
321	20190103	70
321	20190103	60
321	20190103	70
321	20190103	70
321	20190103	70
321	20190103	70
321	20190103	70
321	20190103	80
321	20190103	70
321	20190103	90
321	20190103	70
321	20190103	60
321	20190103	50
321	20190104	50
321	20190104	60
321	20190104	60
321	20190104	70
321	20190104	70
321	20190104	70
321	20190104	70
321	20190104	50
321	20190104	50
321	20190104	50
321	20190104	40
321	20190104	50
321	20190104	70
321	20190104	100
321	20190104	90
321	20190104	90
321	20190104	100
321	20190104	100
321	20190104	90
321	20190104	90
321	20190104	90
321	20190104	90
321	20190104	100
321	20190104	60
321	20190105	80
321	20190105	90
321	20190105	90
321	20190105	90
321	20190105	100
321	20190105	100
321	20190105	100
321	20190105	100
321	20190105	100
321	20190105	100
321	20190105	100
321	20190105	100
321	20190105	90
321	20190105	90
321	20190105	80
321	20190105	90
321	20190105	90
321	20190105	100
321	20190105	90
321	20190105	80
321	20190105	80
321	20190105	80
321	20190105	70
321	20190105	60
321	20190106	80
321	20190106	80
321	20190106	70
321	20190106	80
321	20190106	60
321	20190106	60
321	20190106	70
321	20190106	40
321	20190106	30
321	20190106	30
321	20190106	30
321	20190106	40
321	20190106	20
321	20190106	20
321	20190106	20
321	20190106	60
321	20190106	60
321	20190106	40
321	20190106	60
321	20190106	50
321	20190106	40
321	20190106	30
321	20190106	10
321	20190106	10
321	20190107	40
321	20190107	50
321	20190107	50
321	20190107	60
321	20190107	50
321	20190107	50
321	20190107	60
321	20190107	50
321	20190107	60
321	20190107	70
321	20190107	90
321	20190107	100
321	20190107	90
321	20190107	120
321	20190107	120
321	20190107	110
321	20190107	110
321	20190107	110
321	20190107	100
321	20190107	110
321	20190107	110
321	20190107	120
321	20190107	150
321	20190107	140
321	20190108	140
321	20190108	150
321	20190108	150
321	20190108	140
321	20190108	150
321	20190108	160
321	20190108	160
321	20190108	140
321	20190108	160
321	20190108	160
321	20190108	150
321	20190108	150
321	20190108	160
321	20190108	160
321	20190108	150
321	20190108	160
321	20190108	140
321	20190108	140
321	20190108	150
321	20190108	150
321	20190108	150
321	20190108	160
321	20190108	150
321	20190108	150
321	20190109	140
321	20190109	170
321	20190109	150
321	20190109	170
321	20190109	130
321	20190109	130
321	20190109	140
321	20190109	120
321	20190109	140
321	20190109	100
321	20190109	110
321	20190109	130
321	20190109	130
321	20190109	130
321	20190109	120
321	20190109	110
321	20190109	110
321	20190109	110
321	20190109	110
321	20190109	110
321	20190109	110
321	20190109	100
321	20190109	90
321	20190109	80
321	20190110	70
321	20190110	70
321	20190110	70
321	20190110	60
321	20190110	60
321	20190110	50
321	20190110	40
321	20190110	40
321	20190110	40
321	20190110	20
321	20190110	40
321	20190110	20
321	20190110	10
321	20190110	10
321	20190110	50
321	20190110	20
321	20190110	40
321	20190110	60
321	20190110	70
321	20190110	60
321	20190110	60
321	20190110	60
321	20190110	70
321	20190110	60
321	20190111	70
321	20190111	70
321	20190111	70
321	20190111	70
321	20190111	60
321	20190111	70
321	20190111	80
321	20190111	80
321	20190111	80
321	20190111	90
321	20190111	100
321	20190111	100
321	20190111	100
321	20190111	100
321	20190111	120
321	20190111	100
321	20190111	100
321	20190111	110
321	20190111	100
321	20190111	100
321	20190111	90
321	20190111	80
321	20190111	80
321	20190111	80
321	20190112	90
321	20190112	70
321	20190112	80
321	20190112	100
321	20190112	90
321	20190112	110
321	20190112	90
321	20190112	100
321	20190112	100
321	20190112	110
321	20190112	130
321	20190112	130
321	20190112	120
321	20190112	120
321	20190112	120
321	20190112	110
321	20190112	110
321	20190112	110
321	20190112	120
321	20190112	120
321	20190112	110
321	20190112	120
321	20190112	110
321	20190112	110
321	20190113	110
321	20190113	110
321	20190113	110
321	20190113	110
321	20190113	120
321	20190113	110
321	20190113	130
321	20190113	130
321	20190113	120
321	20190113	120
321	20190113	120
321	20190113	110
321	20190113	130
321	20190113	140
321	20190113	140
321	20190113	130
321	20190113	120
321	20190113	130
321	20190113	140
321	20190113	120
321	20190113	140
321	20190113	140
321	20190113	150
321	20190113	140
321	20190114	150
321	20190114	140
321	20190114	130
321	20190114	120
321	20190114	120
321	20190114	120
321	20190114	130
321	20190114	100
321	20190114	100
321	20190114	100
321	20190114	80
321	20190114	90
321	20190114	100
321	20190114	100
321	20190114	90
321	20190114	90
321	20190114	80
321	20190114	70
321	20190114	70
321	20190114	60
321	20190114	60
321	20190114	60
321	20190114	60
321	20190114	60
321	20190115	80
321	20190115	90
321	20190115	90
321	20190115	90
321	20190115	100
321	20190115	90
321	20190115	80
321	20190115	110
321	20190115	100
321	20190115	90
321	20190115	100
321	20190115	100
321	20190115	100
321	20190115	100
321	20190115	90
321	20190115	90
321	20190115	90
321	20190115	90
321	20190115	110
321	20190115	110
321	20190115	110
321	20190115	100
321	20190115	100
321	20190115	120
321	20190116	120
321	20190116	100
321	20190116	110
321	20190116	110
321	20190116	130
321	20190116	110
321	20190116	130
321	20190116	130
321	20190116	140
321	20190116	140
321	20190116	150
321	20190116	150
321	20190116	140
321	20190116	130
321	20190116	130
321	20190116	130
321	20190116	140
321	20190116	140
321	20190116	150
321	20190116	110
321	20190116	40
321	20190116	80
321	20190116	100
321	20190116	100
321	20190117	100
321	20190117	90
321	20190117	80
321	20190117	80
321	20190117	90
321	20190117	100
321	20190117	110
321	20190117	120
321	20190117	150
321	20190117	140
321	20190117	110
321	20190117	140
321	20190117	150
321	20190117	150
321	20190117	140
321	20190117	150
321	20190117	120
321	20190117	140
321	20190117	130
321	20190117	140
321	20190117	130
321	20190117	110
321	20190117	90
321	20190117	80
321	20190118	70
321	20190118	70
321	20190118	40
321	20190118	20
321	20190118	30
321	20190118	0
321	20190118	0
321	20190118	20
321	20190118	30
321	20190118	40
321	20190118	60
321	20190118	60
321	20190118	60
321	20190118	60
321	20190118	60
321	20190118	50
321	20190118	60
321	20190118	80
321	20190118	80
321	20190118	80
321	20190118	90
321	20190118	90
321	20190118	90
321	20190118	90
321	20190119	100
321	20190119	100
321	20190119	100
321	20190119	100
321	20190119	90
321	20190119	100
321	20190119	100
321	20190119	90
321	20190119	90
321	20190119	90
321	20190119	90
321	20190119	90
321	20190119	80
321	20190119	80
321	20190119	80
321	20190119	80
321	20190119	70
321	20190119	80
321	20190119	80
321	20190119	80
321	20190119	80
321	20190119	70
321	20190119	60
321	20190119	60
321	20190120	50
321	20190120	50
321	20190120	50
321	20190120	50
321	20190120	50
321	20190120	40
321	20190120	40
321	20190120	50
321	20190120	50
321	20190120	50
321	20190120	50
321	20190120	50
321	20190120	40
321	20190120	30
321	20190120	50
321	20190120	40
321	20190120	40
321	20190120	40
321	20190120	30
321	20190120	30
321	20190120	40
321	20190120	30
321	20190120	20
321	20190120	10
321	20190121	10
321	20190121	10
321	20190121	10
321	20190121	10
321	20190121	20
321	20190121	20
321	20190121	30
321	20190121	20
321	20190121	30
321	20190121	30
321	20190121	30
321	20190121	40
321	20190121	40
321	20190121	40
321	20190121	40
321	20190121	60
321	20190121	70
321	20190121	80
321	20190121	90
321	20190121	90
321	20190121	90
321	20190121	90
321	20190121	90
321	20190121	100
321	20190122	110
321	20190122	120
321	20190122	120
321	20190122	120
321	20190122	130
321	20190122	130
321	20190122	150
321	20190122	150
321	20190122	150
321	20190122	140
321	20190122	120
321	20190122	90
321	20190122	70
321	20190122	50
321	20190122	50
321	20190122	60
321	20190122	60
321	20190122	80
321	20190122	80
321	20190122	80
321	20190122	90
321	20190122	60
321	20190122	50
321	20190122	60
321	20190123	50
321	20190123	40
321	20190123	50
321	20190123	50
321	20190123	50
321	20190123	50
321	20190123	40
321	20190123	50
321	20190123	40
321	20190123	40
321	20190123	40
321	20190123	40
321	20190123	30
321	20190123	40
321	20190123	50
321	20190123	50
321	20190123	50
321	20190123	50
321	20190123	60
321	20190123	50
321	20190123	60
321	20190123	60
321	20190123	60
321	20190123	40
321	20190124	30
321	20190124	20
321	20190124	20
321	20190124	10
321	20190124	10
321	20190124	20
321	20190124	10
321	20190124	20
321	20190124	30
321	20190124	30
321	20190124	50
321	20190124	40
321	20190124	40
321	20190124	40
321	20190124	30
321	20190124	20
321	20190124	20
321	20190124	20
321	20190124	20
321	20190124	40
321	20190124	20
321	20190124	10
321	20190124	20
321	20190124	20
321	20190125	20
321	20190125	40
321	20190125	40
321	20190125	20
321	20190125	50
321	20190125	60
321	20190125	70
321	20190125	60
321	20190125	80
321	20190125	90
321	20190125	100
321	20190125	100
321	20190125	120
321	20190125	120
321	20190125	70
321	20190125	80
321	20190125	90
321	20190125	90
321	20190125	90
321	20190125	100
321	20190125	100
321	20190125	90
321	20190125	80
321	20190125	80
321	20190126	90
321	20190126	90
321	20190126	90
321	20190126	100
321	20190126	110
321	20190126	90
321	20190126	100
321	20190126	110
321	20190126	100
321	20190126	100
321	20190126	110
321	20190126	100
321	20190126	100
321	20190126	100
321	20190126	100
321	20190126	110
321	20190126	120
321	20190126	130
321	20190126	140
321	20190126	150
321	20190126	140
321	20190126	140
321	20190126	150
321	20190126	130
321	20190127	110
321	20190127	110
321	20190127	100
321	20190127	100
321	20190127	100
321	20190127	80
321	20190127	80
321	20190127	90
321	20190127	130
321	20190127	150
321	20190127	150
321	20190127	130
321	20190127	140
321	20190127	130
321	20190127	140
321	20190127	130
321	20190127	150
321	20190127	180
321	20190127	190
321	20190127	180
321	20190127	190
321	20190127	190
321	20190127	180
321	20190127	200
321	20190128	200
321	20190128	180
321	20190128	190
321	20190128	180
321	20190128	180
321	20190128	170
321	20190128	160
321	20190128	140
321	20190128	130
321	20190128	110
321	20190128	130
321	20190128	130
321	20190128	140
321	20190128	130
321	20190128	110
321	20190128	130
321	20190128	110
321	20190128	110
321	20190128	120
321	20190128	100
321	20190128	90
321	20190128	100
321	20190128	90
321	20190128	80
321	20190129	70
321	20190129	60
321	20190129	60
321	20190129	60
321	20190129	80
321	20190129	70
321	20190129	80
321	20190129	80
321	20190129	80
321	20190129	90
321	20190129	90
321	20190129	90
321	20190129	80
321	20190129	80
321	20190129	90
321	20190129	100
321	20190129	100
321	20190129	110
321	20190129	100
321	20190129	110
321	20190129	100
321	20190129	90
321	20190129	70
321	20190129	70
321	20190130	60
321	20190130	40
321	20190130	40
321	20190130	30
321	20190130	30
321	20190130	30
321	20190130	20
321	20190130	20
321	20190130	30
321	20190130	10
321	20190130	100
321	20190130	40
321	20190130	60
321	20190130	50
321	20190130	30
321	20190130	70
321	20190130	70
321	20190130	60
321	20190130	60
321	20190130	60
321	20190130	60
321	20190130	60
321	20190130	50
321	20190130	50
321	20190131	40
321	20190131	40
321	20190131	40
321	20190131	50
321	20190131	40
321	20190131	40
321	20190131	40
321	20190131	40
321	20190131	20
321	20190131	60
321	20190131	80
321	20190131	80
321	20190131	70
321	20190131	60
321	20190131	70
321	20190131	70
321	20190131	90
321	20190131	90
321	20190131	100
321	20190131	100
321	20190131	110
321	20190131	110
321	20190131	130
321	20190131	130
321	20190201	120
321	20190201	110
321	20190201	100
321	20190201	90
321	20190201	100
321	20190201	90
321	20190201	80
321	20190201	60
321	20190201	60
321	20190201	50
321	20190201	50
321	20190201	50
321	20190201	40
321	20190201	40
321	20190201	40
321	20190201	30
321	20190201	30
321	20190201	60
321	20190201	30
321	20190201	50
321	20190201	50
321	20190201	60
321	20190201	50
321	20190201	60
321	20190202	60
321	20190202	60
321	20190202	70
321	20190202	70
321	20190202	80
321	20190202	80
321	20190202	80
321	20190202	70
321	20190202	70
321	20190202	80
321	20190202	70
321	20190202	80
321	20190202	110
321	20190202	120
321	20190202	120
321	20190202	120
321	20190202	120
321	20190202	100
321	20190202	110
321	20190202	110
321	20190202	100
321	20190202	110
321	20190202	100
321	20190202	100
321	20190203	90
321	20190203	90
321	20190203	90
321	20190203	70
321	20190203	80
321	20190203	50
321	20190203	50
321	20190203	60
321	20190203	60
321	20190203	50
321	20190203	30
321	20190203	50
321	20190203	60
321	20190203	60
321	20190203	40
321	20190203	50
321	20190203	70
321	20190203	80
321	20190203	80
321	20190203	100
321	20190203	90
321	20190203	90
321	20190203	90
321	20190203	110
321	20190204	120
321	20190204	130
321	20190204	120
321	20190204	110
321	20190204	120
321	20190204	130
321	20190204	130
321	20190204	140
321	20190204	150
321	20190204	150
321	20190204	150
321	20190204	160
321	20190204	170
321	20190204	160
321	20190204	170
321	20190204	140
321	20190204	130
321	20190204	120
321	20190204	130
321	20190204	120
321	20190204	80
321	20190204	110
321	20190204	80
321	20190204	70
321	20190205	60
321	20190205	40
321	20190205	30
321	20190205	70
321	20190205	80
321	20190205	80
321	20190205	80
321	20190205	70
321	20190205	60
321	20190205	60
321	20190205	60
321	20190205	70
321	20190205	60
321	20190205	70
321	20190205	60
321	20190205	70
321	20190205	60
321	20190205	80
321	20190205	80
321	20190205	100
321	20190205	110
321	20190205	120
321	20190205	90
321	20190205	100
321	20190206	100
321	20190206	90
321	20190206	110
321	20190206	120
321	20190206	120
321	20190206	120
321	20190206	100
321	20190206	90
321	20190206	80
321	20190206	90
321	20190206	70
321	20190206	80
321	20190206	70
321	20190206	70
321	20190206	70
321	20190206	80
321	20190206	70
321	20190206	70
321	20190206	70
321	20190206	70
321	20190206	70
321	20190206	70
321	20190206	90
321	20190206	100
321	20190207	110
321	20190207	110
321	20190207	140
321	20190207	130
321	20190207	150
321	20190207	170
321	20190207	170
321	20190207	160
321	20190207	160
321	20190207	160
321	20190207	160
321	20190207	160
321	20190207	140
321	20190207	150
321	20190207	150
321	20190207	140
321	20190207	120
321	20190207	120
321	20190207	110
321	20190207	100
321	20190207	110
321	20190207	100
321	20190207	100
321	20190207	100
